"pid","brand","season","category","subcategory","subsubcategory","numeric_size","count_size","price","total_sold","total_returned","offline_sales","offline_return","online_sales","online_return","online_percentage","unique_channel_count","SR","SO","introduction_time","introduction_season","first_return","return_rate","yearly_return_rate"
"a44068882ce7398","SkyWing","Winter","Outerwear","Adult","Light Outer",0,5,71.898,11,0,10,0,1,0,0.0909090909090909,9,5,2,0.778082191780822,2,0.0136986301369863,0,0.0526315789473684
"e1cd37e5ee6680a","MoonWear","Winter","Sweaters","Adult","Hood Top",0,3,62.31,1,0,0,0,1,0,1,1,5,1,0.994520547945206,3,0,0,0
"5713f0eaf700edc","ZenithMan","Winter","Tops","Adult","Sporty Long-Sleeve",0,4,59.298,3,0,3,0,0,0,0,1,5,0,0.745205479452055,2,0,0,0
"df12c83c0051a07","DocMan","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.968,7,1,3,0,4,-1,0.571428571428571,3,4,2,0.257534246575342,1,0.0383561643835616,0.142857142857143,0.258064516129032
"99b7ee950534a50","FrontlineStyles","Summer","Tops","Adult","Quick-Sleeve Top",0,3,46.943,1,0,0,0,1,0,1,1,5,1,0.298630136986301,1,0,0,0.25
"10d50b7797298a4","DocMan","Summer","Miscellaneous","Adult","Tie-Up",1,1,49.12,1,0,1,0,0,0,0,1,5,0,0.780821917808219,2,0,0,0
"951a3c982fa27d6","Blend&Woven","Winter","Sweaters","Adult","Round-Top",0,4,57.445,16,0,16,0,0,0,0,8,5,0,0.767123287671233,2,0,0,0.0731707317073171
"dcb1b0743c916e3","WillowWalk","Winter","Footwear","Adult","Chill Steps",1,7,63.58,4,0,4,0,0,0,0,3,5,0,0.712328767123288,2,0,0,0
"ec008a5a3d5e58b","TulipTread","Winter","Footwear","Adult","Walkers",1,1,63.57,1,1,0,0,1,-1,1,1,3,1,0.884931506849315,3,0.0465753424657534,1,1
"dd802370ef34761","SpeedThreads","Summer","Sweaters","Adult","Waist Wrap",0,5,56.408,9,0,9,0,0,0,0,2,5,0,0.301369863013699,1,0,0,0.115384615384615
"d9c87948ca06730","Blend&Woven","Winter","Trousers","Adult","Lounge Pants",1,6,59.297,1,1,0,0,1,-1,1,1,3,1,0.00547945205479452,0,0.0657534246575342,1,0.375
"7f647c4d35ba7bd","FrontlineStyles","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.986,6,0,5,0,1,0,0.166666666666667,6,5,2,0.30958904109589,1,0.0767123287671233,0,0.0860215053763441
"909e6e02f97a700","LakeStyles","Winter","Sweaters","Adult","Waist Wrap",1,3,54.65,4,1,2,0,2,-1,0.5,3,4,2,0.865753424657534,3,0.0438356164383562,0.25,0.0909090909090909
"3f35e2bbd78b43b","TulipTread","Winter","Footwear","Adult","Walkers",1,8,64.721,2,0,1,0,1,0,0.5,2,5,2,0.871232876712329,3,0,0,0
"fd29f5e036a1d87","CanvasCraft","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,1,52.59,1,1,0,0,1,-1,1,1,3,1,0.312328767123288,1,0.0219178082191781,1,1
"2db95ff586d08bd","AzureMeat","Summer","Button-Ups","Adult","Double Layer",0,4,57.442,1,0,1,0,0,0,0,1,5,0,0.172602739726027,1,0,0,0
"8f76ef7ea092b56","BigStone","Winter","Tops","Adult","Sporty Long-Sleeve",1,4,65.258,3,0,3,0,0,0,0,2,5,0,0.810958904109589,2,0,0,0
"9cd81c22a42bdc4","Blend&Woven","Winter","Sweaters","Adult","Round-Top",0,4,55.252,10,0,10,0,0,0,0,5,5,0,0.652054794520548,2,0,0,0.0410958904109589
"096f375b31e21ae","TargetStyles","Winter","Tops","Petite","Extended-Sleeve Top",0,5,46.93,20,2,14,-1,6,-1,0.3,10,4,2,0.857534246575342,3,0.0493150684931507,0.1,0.0666666666666667
"1ac9f2281b76258","Blend&Woven","Winter","Sweaters","Adult","High-Neck",0,4,55.265,20,0,19,0,1,0,0.05,9,5,2,0.767123287671233,2,0,0,0.194444444444444
"5b1fcd451d5f5d5","SkyWing","Winter","Sweaters","Adult","Seafarer Top",0,5,55.262,164,3,109,-3,55,0,0.335365853658537,17,4,2,0.802739726027397,2,0.0136986301369863,0.0182926829268293,0.0636363636363636
"486280c2aea5968","RefreshStyles","Winter","Miscellaneous","Adult","Sleek Belt",1,1,50.97,3,0,0,0,3,0,1,1,5,1,0.942465753424658,3,0,0,0
"042ed29a6895986","SnowPeak","Summer","Tops","Adult","Sporty Short-Sleeve",0,3,53.867,1,0,1,0,0,0,0,1,5,0,0.241095890410959,1,0,0,0.181818181818182
"9e2a93e70ea4772","EchoStyles","Summer","Trousers","Adult","Mini Pants",1,8,57.351,11,0,9,0,2,0,0.181818181818182,4,5,2,0.246575342465753,1,0,0,0.103092783505155
"83648907b548fb9","DocMan","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.974,4,0,1,0,3,0,0.75,2,5,2,0.197260273972603,1,0,0,0.264150943396226
"2760ee49c98263f","MetalMold","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,53.992,13,0,10,0,3,0,0.230769230769231,6,5,2,0.326027397260274,1,0,0,0.113924050632911
"65d39b000e14b40","UrbanAce","Summer","Sweaters","Adult","Hood Top",0,4,60.125,6,2,3,-1,3,-1,0.5,3,4,2,0.172602739726027,1,0.00273972602739726,0.333333333333333,0.1875
"241f5f55d7aedcf","BlueRidge","Summer","Miscellaneous","Adult","Top Covers",1,1,40.79,1,0,1,0,0,0,0,1,5,0,0.827397260273973,3,0,0,0
"92ba495e3798e98","PedalPrime","Summer","Footwear","Adult","Walkers",1,7,59.294,9,3,2,0,7,-3,0.777777777777778,3,4,2,0.10958904109589,0,0.0410958904109589,0.333333333333333,0.348214285714286
"40ed5d49af40b63","Blend&Woven","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,49.128,12,0,12,0,0,0,0,5,5,0,0.241095890410959,1,0,0,0.0285714285714286
"0d90b97c53b89e3","RhythmWear","Summer","Tops","Adult","Quick-Sleeve Top",0,4,50.09,3,0,3,0,0,0,0,1,5,0,0.241095890410959,1,0,0,0
"8bcbd405dd2a387","PlaidCrafters","Winter","Sweaters","Adult","Waist Wrap",0,5,60.9,4,1,0,0,4,-1,1,1,4,1,0.742465753424657,2,0.0602739726027397,0.25,0.125
"2bcc4da2b5b8b4f","DarkHarbor","Summer","Tops","Petite","Quick-Sleeve Top",0,6,46.933,8,0,0,0,8,0,1,1,5,1,0.00547945205479452,0,0,0,0.0764331210191083
"1f3f2a797febaf9","TargetStyles","Summer","Tops","Petite","Quick-Sleeve Top",0,5,44.258,39,1,28,-1,11,0,0.282051282051282,11,4,2,0.383561643835616,1,0.0520547945205479,0.0256410256410256,0.0706713780918728
"77cb735ff6915c2","MetroMaven","Summer","Sweaters","Adult","Waist Wrap",0,3,58.323,3,0,2,0,1,0,0.333333333333333,3,5,2,0.254794520547945,1,0,0,0.0576923076923077
"9312be710c87314","CanvasCraft","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,5,52.578,3,1,0,0,3,-1,1,1,4,1,0.241095890410959,1,0.0246575342465753,0.333333333333333,0.375
"13f2f18c32f24f3","ChillCube","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,58.41,2,0,0,0,2,0,1,1,5,1,0.372602739726027,1,0,0,0.25
"a4a7fdf8a0ee933","DocMan","Winter","Button-Ups","Adult","Business Long-Sleeve",1,2,55.25,2,0,1,0,1,0,0.5,2,5,2,0.671232876712329,2,0,0,0
"c6971694a056462","SkyGuard","Winter","Outerwear","Adult","Cold Shield",0,4,68.442,28,1,19,-1,9,0,0.321428571428571,8,4,2,0.73972602739726,2,0.0164383561643836,0.0357142857142857,0.078125
"036c6c1b6b63659","LunarLuxe","Winter","Sweaters","Adult","Warm Top",0,5,53.988,20,0,15,0,5,0,0.25,11,5,2,0.786301369863014,2,0,0,0.0140845070422535
"88fdb7013094c53","MetroMaven","Winter","Footwear","Adult","Walkers",1,5,55.254,7,0,5,0,2,0,0.285714285714286,5,5,2,0.46027397260274,1,0,0,0
"564f5e76a58c8bd","KickStar","Summer","Footwear","Adult","Walkers",1,8,56.399,8,0,5,0,3,0,0.375,3,5,2,0.197260273972603,1,0,0,0.189189189189189
"72baf7ce66a6f2c","BlueRidge","Summer","Trousers","Adult","Blue Threads",1,17,61.628,87,4,60,-2,27,-2,0.310344827586207,11,4,2,0.167123287671233,1,0.0191780821917808,0.0459770114942529,0.144827586206897
"ea6da254f8a0db3","CanvasCraft","Summer","Sweaters","Adult","Waist Wrap",0,1,57.44,1,0,0,0,1,0,1,1,5,1,0.224657534246575,1,0,0,0
"9706057a3e04838","BlueRidge","Winter","Tops","Adult","Sporty Short-Sleeve",0,6,50.972,15,0,14,0,1,0,0.0666666666666667,6,5,2,0.301369863013699,1,0,0,0.126436781609195
"1e09b11d81089d6","SkyWing","Summer","Trousers","Adult","Island Shorts",1,2,50.965,2,1,0,0,2,-1,1,1,4,1,0.520547945205479,2,0.0465753424657534,0.5,0.5
"89233c711432e73","PlaidCrafters","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,4,53.992,3,0,1,0,2,0,0.666666666666667,2,5,2,0.558904109589041,2,0,0,0
"ae30e5aa304614b","ReinStyles","Summer","Trousers","Adult","Business Bottoms",1,5,60.898,2,1,2,-1,0,0,0,1,4,0,0.413698630136986,1,0.0219178082191781,0.5,0.3
"08e5fd55ec5407e","CanvasCraft","Winter","Sweaters","Adult","Seafarer Top",0,6,55.26,52,0,40,0,12,0,0.230769230769231,10,5,2,0.824657534246575,3,0,0,0.0864197530864197
"89ff62d5e269c69","SkyWing","Winter","Tops","Adult","Quick-Sleeve Top",0,5,40.792,12,0,7,0,5,0,0.416666666666667,3,5,2,0.808219178082192,2,0,0,0.0476190476190476
"1c377b28072f8ec","SkyWing","Winter","Trousers","Adult","Utility Pants",1,3,55.26,3,1,0,0,3,-1,1,1,4,1,0.753424657534247,2,0.0301369863013699,0.333333333333333,0.25
"99fab6fdf9d64de","BlueRidge","Winter","Outerwear","Adult","Cold Shield",0,4,71.898,9,2,6,-1,3,-1,0.333333333333333,4,4,2,0.745205479452055,2,0.0383561643835616,0.222222222222222,0.178571428571429
"c9efbfb70c3e186","MeadowMaster","Winter","Sweaters","Adult","Warm Top",0,3,61.56,4,0,4,0,0,0,0,3,5,0,0.753424657534247,2,0,0,0.166666666666667
"e4effef01b93852","AzureStone","Summer","Trousers","Adult","Blue Threads",1,17,59.299,24,1,21,0,3,-1,0.125,12,4,2,0.134246575342466,0,0.0712328767123288,0.0416666666666667,0.0884955752212389
"8990179980bd8a5","CanvasCraft","Summer","Sweaters","Adult","Waist Wrap",0,6,55.25,6,0,0,0,6,0,1,1,5,1,0.26027397260274,1,0,0,0.0833333333333333
"e378b384878bf4b","RhythmWear","Winter","Sweaters","Adult","Warm Top",0,5,60.128,2,0,1,0,1,0,0.5,2,5,2,0.786301369863014,2,0,0,0
"1bcbfa701efef69","DocMan","Winter","Trousers","Adult","Lounge Bottoms",0,1,54,1,0,0,0,1,0,1,1,5,1,0.975342465753425,3,0,0,0
"be3b95e810f7f9a","CityBrief","Summer","Miscellaneous","Adult","Briefs",0,3,37.617,3,0,1,0,2,0,0.666666666666667,2,5,2,0.43013698630137,1,0,0,0
"b33b6a08486a9d3","RavenRock","Winter","Footwear","Adult","Walkers",1,6,60.897,2,0,2,0,0,0,0,2,5,0,0.775342465753425,2,0,0,0
"6df23f6b2cbabc0","FuelThreads","Winter","Trousers","Adult","Blue Threads",1,16,61.978,2,0,2,0,0,0,0,1,5,0,0.693150684931507,2,0,0,0
"f9673fe2697c132","AzureWorks","Winter","Blazers","Adult","Formal Jacket",1,5,65.254,12,2,7,0,5,-2,0.416666666666667,5,4,2,0.665753424657534,2,0.0383561643835616,0.166666666666667,0.216216216216216
"28f4e701cce174a","CanvasCraft","Winter","Sweaters","Adult","Waist Wrap",0,1,57.44,1,1,0,0,1,-1,1,1,3,1,0.791780821917808,2,0.0410958904109589,1,1
"b4fba74d9cb3d7b","AzureStone","Winter","Trousers","Adult","Utility Pants",1,17,56.404,89,1,80,-1,9,0,0.101123595505618,16,4,2,0.728767123287671,2,0.0191780821917808,0.0112359550561798,0.0505050505050505
"22244bcaa612539","MetalMold","Winter","Sweaters","Adult","Round-Top",0,5,55.256,21,0,19,0,2,0,0.0952380952380952,8,5,2,0.726027397260274,2,0,0,0.0909090909090909
"8faf41158c3b4d2","SkyWing","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,5,50.974,8,3,5,0,3,-3,0.375,3,4,2,0.780821917808219,2,0.0575342465753425,0.375,0.227272727272727
"3580889c9b40fa1","MoonWear","Winter","Trousers","Adult","Lounge Pants",1,5,59.292,2,0,0,0,2,0,1,1,5,1,0.816438356164384,2,0,0,0.333333333333333
"9ddaa4af609a7cc","PineAndFern","Summer","Tops","Adult","Quick-Sleeve Top",0,4,40.812,5,0,0,0,5,0,1,1,5,1,0.00547945205479452,0,0,0,0.0538461538461538
"5323d5702432676","SkyWing","Winter","Sweaters","Adult","Warm Top",0,5,50.978,19,1,18,-1,1,0,0.0526315789473684,11,4,2,0.621917808219178,2,0.0520547945205479,0.0526315789473684,0.0441176470588235
"d422821190a3749","SkyWing","Summer","Tops","Adult","Quick-Sleeve Top",0,5,46.94,2,0,2,0,0,0,0,1,5,0,0.282191780821918,1,0,0,0.1
"3dc0c06e470bf15","LunarLuxe","Summer","Tops","Adult","Sporty Short-Sleeve",0,6,50.973,19,2,16,-1,3,-1,0.157894736842105,9,4,2,0.29041095890411,1,0.0246575342465753,0.105263157894737,0.117647058823529
"59023f42b27c45e","AzureStone","Summer","Trousers","Adult","Utility Pants",1,19,55.259,5,1,4,-1,1,0,0.2,2,4,2,0.164383561643836,0,0.0219178082191781,0.2,0.0869565217391304
"6f8cebbd99ffc30","CloudNine","Winter","Footwear","Adult","High-Cuts",1,6,62.962,8,1,3,0,5,-1,0.625,2,4,2,0.824657534246575,3,0.0136986301369863,0.125,0.125
"94e7fcb3c5e7772","VisionMakers","Winter","High-End Items","End Items","Round-Top",1,5,65.764,3,2,1,0,2,-2,0.666666666666667,2,4,2,0.723287671232877,2,0.0383561643835616,0.666666666666667,0.5
"f6d68b3fe7a7ba1","EchoStyles","Winter","Trousers","Adult","Lounge Pants",1,12,59.213,22,0,20,0,2,0,0.0909090909090909,7,5,2,0.515068493150685,2,0,0,0.0886075949367089
"d18c0f5dfaf86b0","MetalMold","Winter","Sweaters","Adult","Warm Top",0,5,50.984,6,3,0,0,6,-3,1,1,4,1,0.898630136986301,3,0.0328767123287671,0.5,0.571428571428571
"781fcfcce17c829","CityBrief","Summer","Miscellaneous","Adult","Briefs",0,3,37.59,4,0,1,0,3,0,0.75,2,5,2,0.386301369863014,1,0,0,0
"f69ae9d764b7c91","SkyWing","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,5,50.98,93,5,74,-3,19,-2,0.204301075268817,17,4,2,0.731506849315068,2,0.010958904109589,0.0537634408602151,0.130718954248366
"2cdc21d96bf9d8e","ZenithMan","Winter","Sweaters","Adult","Waist Wrap",0,4,61.63,4,1,2,0,2,-1,0.5,2,4,2,0.745205479452055,2,0.0465753424657534,0.25,0.2
"2a0e3f28188bbfb","CloudNine","Summer","Footwear","Adult","Beach Walkers",1,7,57.937,2,1,1,0,1,-1,0.5,2,4,2,0.402739726027397,1,0.0547945205479452,0.5,0.5
"5ea2a27c13d8250","MeadowMaster","Summer","Trousers","Adult","Water Shorts",0,4,51.81,1,0,1,0,0,0,0,1,5,0,0.265753424657534,1,0,0,0.0285714285714286
"3a8dce66f5f2bd8","ChillCube","Winter","Sweaters","Adult","Seafarer Top",0,4,59.295,1,0,1,0,0,0,0,1,5,0,0.712328767123288,2,0,0,0
"7efc63ffbf2e036","TargetStyles","Summer","Trousers","Petite","Mini Pants",1,7,52.576,1,0,0,0,1,0,1,1,5,1,0.073972602739726,0,0,0,0.0769230769230769
"a468171694ab293","TargetStyles","Winter","Trousers","Petite","Business Bottoms",1,7,52.58,4,0,3,0,1,0,0.25,4,5,2,0.49041095890411,1,0,0,0.0625
"f6597f0593a66bb","CanvasCraft","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,52.572,17,0,14,0,3,0,0.176470588235294,8,5,2,0.320547945205479,1,0,0,0.0666666666666667
"2fbfeb11dc7389b","SkyWing","Summer","Tops","Adult","Quick-Sleeve Top",0,2,42.635,1,0,0,0,1,0,1,1,5,1,0.534246575342466,2,0,0,0
"0d520e5309e71cf","RhythmWear","Summer","Tops","Adult","Extended-Sleeve Top",0,4,52.43,1,0,0,0,1,0,1,1,5,1,0.375342465753425,1,0,0,0.25
"bcdfaebe51b090b","DocMan","Summer","Miscellaneous","Adult","Tie-Up",1,1,46.91,1,1,0,0,1,-1,1,1,3,1,0.298630136986301,1,0.0219178082191781,1,0.5
"a4ca0dcfaa68d21","SkyWing","Summer","Footwear","Adult","Walkers",1,4,52.58,3,2,0,0,3,-2,1,1,4,1,0.331506849315069,1,0.0246575342465753,0.666666666666667,0.4
"8e556e1dd9aab77","ChillCube","Summer","Tops","Adult","Sporty Short-Sleeve",0,6,55.257,5,0,5,0,0,0,0,1,5,0,0.227397260273973,1,0,0,0
"03cd3b45e7a326d","TargetStyles","Summer","Tops","Petite","Quick-Sleeve Top",0,5,44.258,27,1,18,0,9,-1,0.333333333333333,10,4,2,0.367123287671233,1,0.0356164383561644,0.037037037037037,0.0875576036866359
"887adcb13d84b10","RhythmWear","Winter","Sweaters","Adult","Hood Top",0,6,60.9,3,1,3,-1,0,0,0,1,4,0,0.742465753424657,2,0.00273972602739726,0.333333333333333,0.0625
"54c92c9816d2866","FrontlineStyles","Summer","Button-Ups","Adult","Relaxed Long-Sleeve",0,5,53.992,2,0,2,0,0,0,0,1,5,0,0.304109589041096,1,0,0,0.214285714285714
"6c202d39c79e6ab","AzureStone","Winter","Trousers","Adult","Utility Pants",1,17,56.406,108,0,101,0,7,0,0.0648148148148148,17,5,2,0.726027397260274,2,0.0219178082191781,0,0.0177777777777778
"29051d64b9c47dc","MetroMaven","Summer","Trousers","Adult","Water Shorts",0,4,46.915,6,0,5,0,1,0,0.166666666666667,5,5,2,0.30958904109589,1,0,0,0.0697674418604651
"0988df1827861d0","TargetStyles","Summer","Trousers","Petite","Business Bottoms",1,5,53.988,18,3,1,0,17,-3,0.944444444444444,2,4,2,0.0164383561643836,0,0.010958904109589,0.166666666666667,0.183333333333333
"28e21e5a845a087","MetalMold","Winter","Sweaters","Adult","Round-Top",0,5,52.582,18,0,17,0,1,0,0.0555555555555556,7,5,2,0.778082191780822,2,0,0,0.0208333333333333
"ff08a1a73323fad","ChillCube","Winter","Tops","Adult","Quick-Sleeve Top",0,5,50.968,4,1,0,0,4,-1,1,1,4,1,0.468493150684932,1,0.0465753424657534,0.25,0.2
"98302d46fcdcd05","MetalMold","Winter","Sweaters","Adult","Warm Top",0,5,50.978,11,1,10,-1,1,0,0.0909090909090909,6,4,2,0.731506849315068,2,0.0465753424657534,0.0909090909090909,0.263157894736842
"e03aabc46d27155","OliveSlate","Summer","Trousers","Adult","Business Bottoms",1,5,60.12,2,0,2,0,0,0,0,1,5,0,0.189041095890411,1,0,0,0
"12292d04ff4d564","MetalMold","Winter","Miscellaneous","Adult","Neck Wrap",1,1,44.29,3,1,0,0,3,-1,1,1,4,1,0.778082191780822,2,0.0465753424657534,0.333333333333333,0.333333333333333
"dbf599b075b98eb","FrontlineStyles","Summer","Tops","Adult","Quick-Sleeve Top",0,6,44.267,7,3,0,0,7,-3,1,1,4,1,0.150684931506849,0,0.0410958904109589,0.428571428571429,0.346153846153846
"0e018c6386971c1","PineAndFern","Summer","Trousers","Adult","Water Shorts",0,4,45.68,5,0,1,0,4,0,0.8,2,5,2,0.216438356164384,1,0,0,0.2
"a218333326ce08d","MetalMold","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,49.138,20,2,17,-1,3,-1,0.15,8,4,2,0.232876712328767,1,0.0383561643835616,0.1,0.126315789473684
"c8be4736b3797fd","TulipTread","Summer","Footwear","Adult","Fancy Feet",1,9,66.254,1,1,0,0,1,-1,1,1,3,1,0.2,1,0.0273972602739726,1,0.111111111111111
"77e1acf6514f1b2","FrontlineStyles","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,5,52.578,31,1,28,-1,3,0,0.0967741935483871,11,4,2,0.367123287671233,1,0.0575342465753425,0.032258064516129,0.0357142857142857
"6cd7d0b6b1b32d5","UrbanAce","Winter","Tops","Adult","Sporty Short-Sleeve",0,5,55.258,3,0,1,0,2,0,0.666666666666667,2,5,2,0.367123287671233,1,0,0,0
"2cef9edfff86e42","OceanSketch Elite","Summer","Button-Ups","Petite","Hip Long-Sleeve",0,5,50.98,65,2,30,-1,35,-1,0.538461538461538,14,4,2,0.164383561643836,0,0.010958904109589,0.0307692307692308,0.075187969924812
"8f87ccd049e6435","VisionMakers","Summer","Sweaters","Adult","Warm Top",0,4,59.72,6,1,4,0,2,-1,0.333333333333333,4,4,2,0.175342465753425,1,0.0328767123287671,0.166666666666667,0.142857142857143
"c6a2c8e24e4b505","MetroMaven","Winter","Footwear","Adult","Easy Footwear",1,5,42.634,10,0,8,0,2,0,0.2,7,5,2,0.342465753424658,1,0,0,0.0789473684210526
"1cd41dbe2d4c28a","OceanSketch Elite","Winter","Button-Ups","Petite","Hip Long-Sleeve",0,4,50.968,45,2,34,-2,11,0,0.244444444444444,13,4,2,0.720547945205479,2,0.0356164383561644,0.0444444444444444,0.0482758620689655
"1d8104e3eb4be04","MeadowMaster","Winter","Sweaters","Adult","Warm Top",0,4,62.905,8,1,3,0,5,-1,0.625,3,4,2,0.786301369863014,2,0.0520547945205479,0.125,0.153846153846154
"8d3d873764509a6","CityBrief","Summer","Miscellaneous","Adult","Foot Covers",1,1,27.46,4,0,3,0,1,0,0.25,3,5,2,0.441095890410959,1,0,0,0
"d6834bec93ad162","OldVine Styles","Summer","High-End Items","End Items","Formal Jacket",1,10,62.961,1,0,0,0,1,0,1,1,5,1,0.0821917808219178,0,0,0,0.154929577464789
"fd2a16a5b773b3d","CanvasCraft","Winter","Outerwear","Adult","Cold Shield",1,4,64.72,16,0,16,0,0,0,0,7,5,0,0.693150684931507,2,0,0,0.0512820512820513
"2c452c20fb54738","Blend&Woven","Summer","Outerwear","Adult","Light Outer",0,5,62.312,12,0,11,0,1,0,0.0833333333333333,5,5,2,0.172602739726027,1,0,0,0.0384615384615385
"7f8ce0137003038","CanvasCraft","Summer","Tops","Adult","Sporty Long-Sleeve",0,2,56.4,1,0,0,0,1,0,1,1,5,1,0.252054794520548,1,0,0,0
"51e5a81aed13dc3","TulipTread","Summer","Footwear","Adult","Walkers",1,8,64.72,1,0,1,0,0,0,0,1,5,0,0.232876712328767,1,0,0,0.1
"e37d733cf851bc7","CanvasCraft","Winter","Miscellaneous","Adult","Top Covers",1,1,40.78,1,0,0,0,1,0,1,1,5,1,0.863013698630137,3,0,0,0
"65e582328ecdee8","TargetStyles","Summer","Trousers","Petite","Mini Pants",1,7,49.12,3,1,0,0,3,-1,1,1,4,1,0.158904109589041,0,0.0246575342465753,0.333333333333333,0.146341463414634
"38e8d4d0b602ca4","AzureMeat","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,52.575,1,0,0,0,1,0,1,1,5,1,0.536986301369863,2,0,0,0.5
"004e81b565469e2","CanvasCraft","Summer","Tops","Adult","Sporty Short-Sleeve",0,1,52.57,1,0,0,0,1,0,1,1,5,1,0.504109589041096,2,0,0,1
"98a36c443035ad1","CanvasCraft","Summer","Tops","Adult","Quick-Sleeve Top",0,1,44.27,1,0,0,0,1,0,1,1,5,1,0.29041095890411,1,0,0,0
"5149ead7dd74ec0","Blend&Woven","Summer","Outerwear","Adult","Light Outer",0,5,65.766,10,0,10,0,0,0,0,8,5,0,0.172602739726027,1,0,0,0.0714285714285714
"f85a55438feb5d5","CanvasCraft","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.084,27,0,19,0,8,0,0.296296296296296,9,5,2,0.238356164383562,1,0,0,0.0333333333333333
"4342eafe6c7257c","MeadowMaster","Winter","Tops","Adult","Sporty Long-Sleeve",0,4,56.295,5,0,3,0,2,0,0.4,3,5,2,0.597260273972603,2,0,0,0.16
"17c7b9c839b99f5","MoonWear","Summer","Trousers","Adult","Mixable Bottoms",1,5,59.294,13,0,12,0,1,0,0.0769230769230769,9,5,2,0.213698630136986,1,0.0383561643835616,0,0.0847457627118644
"a894aa1a3947866","SkyWing","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,2,52.575,1,0,0,0,1,0,1,1,5,1,0.383561643835616,1,0,0,0
"0b66b8788974e14","MetroMaven","Winter","Outerwear","Adult","Puff Jacket",0,3,67.61,4,0,3,0,1,0,0.25,3,5,2,0.824657534246575,3,0,0,0.125
"791ff55c291393c","AzureWorks","Summer","Tops","Adult","Sporty Long-Sleeve",0,4,52.58,8,1,5,0,3,-1,0.375,5,4,2,0.235616438356164,1,0.0273972602739726,0.125,0.209302325581395
"47541bdecd29e34","BigStone","Winter","Sweaters","Adult","High-Neck",1,4,63.578,1,0,1,0,0,0,0,1,5,0,0.778082191780822,2,0,0,0
"3c5f18490adc07e","MetroMaven","Winter","Footwear","Adult","Easy Footwear",1,5,42.62,11,0,4,0,7,0,0.636363636363636,5,5,2,0.361643835616438,1,0,0,0.075
"c3593e2314c220c","FlashBack","Summer","Button-Ups","Petite","Business Long-Sleeve",1,8,50.972,9,0,7,0,2,0,0.222222222222222,7,5,2,0.2,1,0,0,0.0745614035087719
"a35dd7ec1148a4a","PineAndFern","Summer","Tops","Adult","Quick-Sleeve Top",0,4,40.815,23,1,9,0,14,-1,0.608695652173913,4,4,2,0.317808219178082,1,0.0465753424657534,0.0434782608695652,0.099236641221374
"79dfe20d8964d55","LunarLuxe","Summer","Trousers","Adult","Lounge Pants",1,9,58.404,15,0,13,0,2,0,0.133333333333333,6,5,2,0.208219178082192,1,0,0,0.25
"17fa7dd7e7099ff","TargetStyles","Summer","Tops","Petite","Sporty Short-Sleeve",0,5,46.944,26,2,17,0,9,-2,0.346153846153846,11,4,2,0.391780821917808,1,0.0246575342465753,0.0769230769230769,0.134020618556701
"1ed03f12cd055c3","AzureWorks","Winter","Button-Ups","Adult","Double Layer",0,2,57.45,2,0,2,0,0,0,0,2,5,0,0.901369863013699,3,0,0,0
"db47d88ce7b6aa8","PedalPrime","Summer","Footwear","Adult","Walkers",1,7,59.297,5,0,4,0,1,0,0.2,5,5,2,0.104109589041096,0,0,0,0.142857142857143
"2a02c7be4e0dcb4","CanvasCraft","Summer","Sweaters","Adult","Plunge Top",0,1,56.4,1,0,0,0,1,0,1,1,5,1,0.235616438356164,1,0,0,0
"9212c8ea16f2aa5","OldVine Styles","Winter","Footwear","Petite","High-Cuts",1,6,55.253,24,1,23,-1,1,0,0.0416666666666667,12,4,2,0.805479452054795,2,0.0575342465753425,0.0416666666666667,0.0212765957446809
"ce3716dd0d1ff2a","SoftTrend","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,53.985,3,0,3,0,0,0,0,2,5,0,0.23013698630137,1,0,0,0.133333333333333
"aa442acee198882","PineAndFern","Winter","Tops","Adult","Sporty Short-Sleeve",0,4,50.102,1,0,1,0,0,0,0,1,5,0,0.553424657534247,2,0,0,0.2
"e454d09a2362735","RefreshStyles","Winter","Footwear","Adult","Fancy Feet",1,5,63.578,7,0,6,0,1,0,0.142857142857143,4,5,2,0.673972602739726,2,0,0,0.04
